m_name	n_atoms_without_Hydrogen	n_atoms_with_Hydrogen	m_weight	m_avg_weigth	m_weigth_without_Hydrogen	n_radical_electrons	n_valence_electrons	n_aliphatic_heterocycles	n_aliphatic_rings	n_amide_bonds	n_aromatic_carbocycles	n_aromatic_rings	n_saturated_heterocycles	n_saturated_rings	n_HBA	n_HBD	n_hetero_atoms	n_rings	n_strict_rotable_bonds	n_non_strict_rotable_bonds	n_HOH	n_O	n_Hydrogen_acceptors	n_Hydrogen_donnors	n_briged_head_atoms	n_atoms_stereo_centers	n_atoms_unspecified_stereo_centers	m_logp	m_mr	fraction_CSP3	is_cns_molecule
TRILOSTANE	24.0	51.0	329.199093724	302.2240000000001	329.44000000000005	0.0	130.0	1.0	5.0	0.0	0.0	0.0	1.0	4.0	4.0	2.0	4.0	5.0	0.0	0.0	2.0	4.0	4.0	2.0	0.0	8.0	8.0	3.466880000000002	87.88160000000003	0.85	0
RILMENIDINE	13.0	29.0	180.12626313200005	164.12299999999996	180.25099999999995	0.0	72.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	3.0	3.0	3.0	4.0	1.0	3.0	3.0	1.0	0.0	0.0	0.0	1.1507999999999998	50.62570000000003	0.9	0
TELITHROMYCIN	58.0	123.0	811.47314328	746.4979999999997	812.0179999999997	0.0	322.0	3.0	3.0	1.0	0.0	2.0	3.0	3.0	14.0	1.0	15.0	5.0	11.0	11.0	1.0	15.0	14.0	1.0	0.0	13.0	13.0	4.929200000000005	214.25079999999932	0.7209302325581395	0
ALPIDEM	27.0	50.0	403.121817716	381.15700000000015	404.341	0.0	142.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	3.0	0.0	6.0	3.0	7.0	8.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	5.4992000000000045	111.51400000000004	0.3333333333333333	1
ISRADIPINE	27.0	48.0	371.14812077199997	350.22500000000014	371.39300000000014	0.0	142.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	8.0	1.0	8.0	3.0	4.0	6.0	1.0	8.0	8.0	1.0	0.0	1.0	1.0	2.5822000000000003	96.32470000000004	0.3684210526315789	0
IPRIFLAVONE	21.0	37.0	280.10994437200003	264.19499999999994	280.323	0.0	106.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	3.0	0.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	4.247200000000003	83.68400000000005	0.16666666666666666	0
FLUTAMIDE	19.0	30.0	276.072176872	265.126	276.214	0.0	104.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	1.0	8.0	1.0	3.0	5.0	1.0	5.0	3.0	1.0	0.0	0.0	0.0	3.2081000000000017	61.56610000000001	0.3636363636363637	0
NEFOPAM	19.0	38.0	253.146664228	234.193	253.345	0.0	98.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	2.0	3.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	3.2380000000000018	77.01300000000005	0.29411764705882354	1
ALOSETRON	22.0	40.0	294.14806119599996	276.21399999999994	294.35800000000006	0.0	112.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0	3.0	1.0	5.0	4.0	2.0	2.0	1.0	5.0	3.0	1.0	0.0	0.0	0.0	2.4083200000000007	84.68820000000005	0.29411764705882354	0
MEPERIDINE	18.0	39.0	247.157228912	226.17	247.338	0.0	98.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	0.0	3.0	2.0	3.0	4.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	2.2131	71.48400000000005	0.5333333333333333	1
PIOGLITAZONE	25.0	45.0	356.1194635	336.2870000000001	356.44700000000006	0.0	130.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	5.0	1.0	6.0	3.0	7.0	7.0	1.0	5.0	5.0	1.0	0.0	1.0	1.0	3.159600000000001	97.87770000000003	0.3157894736842105	0
TELMISARTAN	39.0	69.0	514.2368762	484.3890000000004	514.6290000000001	0.0	194.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	5.0	1.0	6.0	6.0	7.0	7.0	1.0	6.0	5.0	1.0	0.0	0.0	0.0	7.264420000000008	156.1122999999997	0.18181818181818185	0
DICLOXACILLIN_SODIUM	30.0	47.0	469.026597004	453.19800000000015	470.3340000000002	0.0	158.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	6.0	2.0	11.0	4.0	4.0	5.0	2.0	8.0	6.0	2.0	0.0	3.0	3.0	3.2021200000000016	111.678	0.3684210526315789	0
OXANDROLONE	22.0	52.0	306.21949482	276.20599999999996	306.44600000000014	0.0	124.0	1.0	4.0	0.0	0.0	0.0	1.0	4.0	3.0	1.0	3.0	4.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	7.0	7.0	3.5431000000000026	84.07580000000007	0.9473684210526316	0
CIMETIDINE	17.0	33.0	252.115715512	236.219	252.347	0.0	92.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	3.0	7.0	1.0	5.0	7.0	3.0	6.0	4.0	3.0	0.0	0.0	0.0	0.5974	69.59710000000003	0.5	0
MARIMASTAT	23.0	52.0	331.21072102799997	302.1810000000001	331.41300000000007	0.0	134.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	5.0	8.0	0.0	7.0	11.0	5.0	8.0	5.0	5.0	0.0	3.0	3.0	-0.20809999999999906	84.33340000000005	0.8	0
CEPHALOGLYCIN	28.0	47.0	405.09945632800003	386.28000000000014	405.43200000000013	0.0	148.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	7.0	3.0	10.0	3.0	6.0	8.0	4.0	9.0	7.0	3.0	0.0	3.0	3.0	-0.011899999999999187	99.68790000000004	0.3333333333333333	0
FLUDROCORTISONE_ACETATE	27.0	56.0	380.19990224800006	351.22400000000016	380.45600000000013	0.0	150.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	5.0	3.0	6.0	4.0	2.0	2.0	3.0	5.0	5.0	3.0	0.0	7.0	7.0	1.8737	95.49140000000004	0.8095238095238095	0
MESNA	7.0	13.0	141.975836052	136.153	142.201	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	5.0	0.0	2.0	2.0	1.0	3.0	3.0	2.0	0.0	0.0	0.0	-0.19599999999999984	30.2686	1.0	0
SILDENAFIL_CITRATE	33.0	63.0	474.20492444	444.34700000000015	474.5870000000004	0.0	178.0	1.0	1.0	0.0	1.0	3.0	1.0	1.0	8.0	1.0	11.0	4.0	7.0	7.0	1.0	10.0	8.0	1.0	0.0	0.0	0.0	1.6109	125.98550000000006	0.5	0
REMIFENTANIL	27.0	55.0	376.1998219959999	348.22900000000016	376.45300000000015	0.0	148.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	7.0	2.0	7.0	10.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	2.0003	101.27300000000008	0.55	1
KANAMYCIN_SULFATE	33.0	69.0	484.238057972	448.21500000000015	484.50300000000016	0.0	194.0	2.0	3.0	0.0	0.0	0.0	2.0	3.0	15.0	11.0	15.0	3.0	6.0	6.0	15.0	15.0	15.0	11.0	0.0	15.0	15.0	-7.2913999999999985	107.7922	1.0	0
GEMFIBROZIL	18.0	40.0	250.15689456400003	228.16199999999995	250.338	0.0	100.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	6.0	6.0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	3.573240000000002	72.06180000000005	0.5333333333333333	0
ACETOPHENAZINE	29.0	58.0	411.198048168	382.33900000000017	411.5710000000003	0.0	154.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	6.0	1.0	6.0	4.0	7.0	7.0	1.0	5.0	6.0	1.0	0.0	0.0	0.0	3.4919000000000042	118.60030000000008	0.43478260869565216	1
AMPHOTERICIN_B	65.0	138.0	923.487849876	850.5069999999997	924.0910000000006	0.0	368.0	3.0	3.0	0.0	0.0	0.0	2.0	2.0	17.0	12.0	18.0	3.0	3.0	3.0	13.0	18.0	17.0	12.0	2.0	19.0	19.0	0.7117000000000075	236.99119999999942	0.6595744680851063	0
LANSOPRAZOLE	25.0	39.0	369.07588234800005	355.25600000000014	369.36800000000017	0.0	132.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	4.0	1.0	9.0	3.0	5.0	6.0	1.0	5.0	4.0	1.0	0.0	1.0	1.0	3.515220000000001	86.73010000000004	0.25	0
AMANTADINE	11.0	28.0	151.136099544	134.11699999999996	151.253	0.0	62.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	1.0	4.0	0.0	0.0	2.0	1.0	1.0	1.0	4.0	0.0	0.0	1.9139	45.09040000000002	1.0	1
PERFLUBRON	26.0	26.0	497.89119184	498.958	498.958	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.348200000000002	49.611	1.0	0
CLOTRIMAZOLE	25.0	42.0	344.10802622400007	327.709	344.845	0.0	122.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	2.0	0.0	3.0	4.0	4.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	5.376700000000002	101.84300000000002	0.045454545454545456	0
NYLIDRIN	22.0	47.0	299.18852904000005	274.21399999999994	299.4140000000001	0.0	118.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	3.0	3.0	2.0	7.0	7.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	3.4250000000000016	89.88930000000003	0.3684210526315789	0
INDOMETACIN	40.0	80.0	561.2645864399999	521.8300000000004	562.1500000000003	0.0	212.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	5.0	0.0	6.0	3.0	12.0	14.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	8.805120000000002	164.48349999999957	0.35294117647058826	0
ROSIGLITAZONE_MALEATE	25.0	44.0	357.11471246800005	338.28300000000013	357.435	0.0	130.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	6.0	1.0	7.0	3.0	7.0	7.0	1.0	6.0	6.0	1.0	0.0	1.0	1.0	2.490900000000001	98.06570000000002	0.2777777777777778	0
EBASTINE	35.0	74.0	469.29807948800004	430.3570000000003	469.66900000000015	0.0	184.0	1.0	1.0	0.0	3.0	3.0	1.0	1.0	3.0	0.0	3.0	4.0	9.0	10.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	7.217600000000008	143.9804999999998	0.40625	0
FOLIC_ACID	32.0	51.0	441.13968132800005	422.2520000000002	441.40400000000017	0.0	166.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	9.0	6.0	13.0	3.0	9.0	10.0	7.0	13.0	9.0	6.0	0.0	1.0	1.0	-0.04479999999999952	111.89460000000004	0.21052631578947367	0
OXYPHENBUTAZONE	24.0	44.0	324.1473925	304.22000000000014	324.38000000000005	0.0	124.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	3.0	1.0	5.0	3.0	5.0	5.0	1.0	5.0	3.0	1.0	0.0	1.0	1.0	3.4934000000000016	92.53580000000002	0.2631578947368421	0
SODIUM_PHENYLBUTYRATE	12.0	24.0	164.083729624	152.10799999999998	164.204	0.0	64.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	4.0	4.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0939	47.01580000000003	0.3	0
ESTRAMUSTINE	29.0	60.0	439.16809921199996	409.1630000000001	440.4110000000002	0.0	160.0	0.0	3.0	1.0	1.0	1.0	0.0	2.0	3.0	1.0	6.0	4.0	5.0	7.0	1.0	4.0	3.0	1.0	0.0	5.0	5.0	5.182000000000007	116.10280000000007	0.6956521739130435	0
TOREMIFENE_CITRATE	29.0	57.0	405.185942196	377.7450000000002	405.96900000000005	0.0	150.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	2.0	0.0	3.0	3.0	9.0	9.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	6.215000000000006	124.62800000000004	0.2307692307692308	0
ACETAMINOPHEN/PARACETAMOL	11.0	20.0	151.063328528	142.093	151.165	0.0	58.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	3.0	1.0	1.0	2.0	2.0	3.0	2.0	2.0	0.0	0.0	0.0	1.3505999999999998	42.41050000000002	0.125	1
METIXENE	22.0	45.0	309.15512073599996	286.2940000000001	309.47800000000007	0.0	114.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	0.0	2.0	4.0	2.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	5.015000000000005	93.68800000000006	0.4	1
CYCLANDELATE	20.0	44.0	276.17254462799997	252.184	276.37600000000003	0.0	110.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	3.0	1.0	3.0	2.0	3.0	4.0	1.0	3.0	3.0	1.0	0.0	3.0	3.0	3.4780000000000024	78.07780000000005	0.5882352941176471	0
CEFDINIR	26.0	39.0	395.03581051599997	382.31800000000015	395.42200000000014	0.0	136.0	2.0	2.0	2.0	0.0	1.0	1.0	1.0	9.0	4.0	12.0	3.0	5.0	6.0	5.0	10.0	9.0	4.0	0.0	2.0	2.0	-0.17180000000000062	94.73140000000004	0.21428571428571427	0
CARPHENAZINE	30.0	61.0	425.21369823200007	394.35000000000014	425.59800000000035	0.0	160.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	6.0	1.0	6.0	4.0	8.0	8.0	1.0	5.0	6.0	1.0	0.0	0.0	0.0	3.882000000000003	123.21730000000008	0.4583333333333333	1
METHOTRIMEPRAZINE	23.0	47.0	328.16093438800004	304.289	328.48100000000005	0.0	122.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	4.0	0.0	4.0	3.0	5.0	5.0	0.0	3.0	4.0	0.0	0.0	1.0	1.0	4.495600000000005	98.28300000000007	0.3684210526315789	1
GLISOXEPIDE	31.0	58.0	449.1732899640001	422.3170000000002	449.5330000000003	0.0	168.0	1.0	1.0	3.0	1.0	2.0	1.0	1.0	7.0	3.0	11.0	3.0	7.0	10.0	3.0	10.0	7.0	3.0	0.0	0.0	0.0	1.7344199999999994	112.61340000000006	0.45	0
TYROPANOATE_SODIUM	22.0	40.0	640.8420874359999	622.8810000000002	641.0250000000002	0.0	122.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	7.0	1.0	7.0	8.0	2.0	4.0	2.0	2.0	0.0	1.0	1.0	4.892300000000003	113.25150000000004	0.4666666666666667	0
AZATADINE	22.0	44.0	290.17829870400004	268.23400000000004	290.41	0.0	112.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.7077000000000018	90.84000000000003	0.35	1
NICARDIPINE_HYDROCHLORIDE	35.0	64.0	479.20563564800005	450.30100000000033	479.53300000000036	0.0	184.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	8.0	1.0	9.0	3.0	9.0	11.0	1.0	9.0	8.0	1.0	0.0	1.0	1.0	3.677800000000003	130.12409999999997	0.3076923076923077	0
CLEBOPRIDE	26.0	50.0	373.155704688	349.6920000000002	373.8840000000001	0.0	138.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	4.0	2.0	6.0	3.0	5.0	6.0	3.0	5.0	4.0	2.0	0.0	0.0	0.0	3.3252000000000024	104.62360000000002	0.35	0
GANCICLOVIR	18.0	31.0	255.096753896	242.13	255.234	0.0	98.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	4.0	9.0	2.0	5.0	5.0	5.0	9.0	8.0	4.0	0.0	0.0	0.0	-1.9708999999999992	61.60570000000001	0.4444444444444444	0
TIPRANAVIR	42.0	75.0	602.206227816	569.4110000000003	602.6750000000002	0.0	224.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	6.0	2.0	11.0	4.0	11.0	12.0	2.0	7.0	6.0	2.0	0.0	2.0	2.0	7.325500000000009	152.28729999999982	0.3548387096774194	0
NALOXONE	24.0	45.0	327.147058152	306.2120000000001	327.38000000000005	0.0	126.0	2.0	4.0	0.0	1.0	1.0	1.0	2.0	5.0	2.0	5.0	5.0	2.0	2.0	2.0	5.0	5.0	2.0	2.0	4.0	4.0	1.3014	87.27060000000004	0.5263157894736842	1
TRIOXSALEN	17.0	29.0	228.078644244	216.15099999999995	228.247	0.0	86.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	3.0	0.0	3.0	3.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.4644600000000016	66.46700000000003	0.21428571428571427	0
NATEGLINIDE	23.0	50.0	317.199093724	290.213	317.4290000000001	0.0	126.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	2.0	4.0	2.0	6.0	7.0	2.0	4.0	2.0	2.0	0.0	1.0	1.0	3.2609000000000012	89.99850000000006	0.5789473684210527	0
OXYBUTYNIN	26.0	57.0	357.23039385199996	326.2460000000001	357.49400000000014	0.0	142.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	4.0	1.0	4.0	2.0	7.0	8.0	1.0	4.0	4.0	1.0	0.0	1.0	1.0	3.342900000000002	103.43680000000006	0.5909090909090909	0
NILUTAMIDE	22.0	32.0	317.06234046	307.14300000000014	317.223	0.0	118.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	4.0	1.0	10.0	2.0	2.0	3.0	1.0	7.0	4.0	1.0	0.0	0.0	0.0	2.4484000000000004	68.1951	0.3333333333333333	0
PHENOPERIDINE	27.0	56.0	367.214743788	338.2570000000001	367.48900000000003	0.0	144.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	4.0	1.0	4.0	3.0	7.0	8.0	1.0	4.0	4.0	1.0	0.0	1.0	1.0	3.7070000000000025	106.44580000000003	0.43478260869565216	1
PHENDIMETRAZINE	14.0	31.0	191.13101416400002	174.13799999999995	191.27400000000003	0.0	76.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	2.0	2.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0782	57.22700000000004	0.5	1
ETHACRYNIC_ACID	19.0	31.0	302.011264224	291.045	303.14099999999996	0.0	102.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	6.0	1.0	6.0	6.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	3.6057000000000015	73.35430000000005	0.2307692307692308	0
ROSOXACIN	22.0	36.0	294.10044230799997	280.198	294.31	0.0	110.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	4.0	1.0	5.0	3.0	3.0	3.0	1.0	5.0	4.0	1.0	0.0	0.0	0.0	2.781600000000002	84.07230000000001	0.1176470588235294	0
NEMONAPRIDE	27.0	53.0	387.17135475199996	361.70300000000015	387.9110000000002	0.0	144.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	4.0	2.0	6.0	3.0	6.0	7.0	2.0	5.0	4.0	2.0	0.0	2.0	2.0	3.783100000000002	109.73590000000006	0.3809523809523809	1
HYDROCODONE	22.0	43.0	299.152143532	278.20199999999994	299.37	0.0	116.0	2.0	4.0	0.0	1.0	1.0	1.0	2.0	4.0	0.0	4.0	5.0	1.0	1.0	0.0	4.0	4.0	0.0	2.0	4.0	4.0	1.9333	81.55800000000005	0.6111111111111112	1
BENZHEXOL	22.0	53.0	301.240564612	270.22599999999994	301.474	0.0	122.0	1.0	2.0	0.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	3.0	5.0	5.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	4.330500000000004	91.82180000000008	0.7	1
FORMOTEROL	25.0	49.0	344.17360724800005	320.21900000000005	344.41100000000006	0.0	134.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	5.0	4.0	6.0	2.0	9.0	9.0	4.0	6.0	5.0	4.0	0.0	2.0	2.0	2.2233	96.91600000000004	0.3157894736842105	0
TADALAFIL	29.0	48.0	389.13755608800005	370.2590000000001	389.4110000000002	0.0	146.0	3.0	3.0	2.0	2.0	3.0	1.0	1.0	4.0	1.0	7.0	6.0	1.0	1.0	1.0	7.0	4.0	1.0	0.0	2.0	2.0	2.2113	104.68170000000003	0.2727272727272727	0
MELPHALAN	19.0	37.0	304.07453317599993	287.061	305.20499999999987	0.0	106.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	6.0	1.0	8.0	8.0	3.0	4.0	3.0	2.0	0.0	1.0	1.0	1.925	79.41020000000003	0.4615384615384616	0
ETIDRONATE_DISODIUM	11.0	19.0	205.97452585599999	197.963	206.027	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	9.0	0.0	2.0	2.0	5.0	7.0	3.0	5.0	0.0	0.0	0.0	-0.9922000000000002	34.711999999999996	1.0	0
ADEFOVIR_DIPIVOXIL	34.0	66.0	501.19884961400004	469.2210000000003	501.47700000000015	0.0	190.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	1.0	14.0	2.0	11.0	15.0	2.0	13.0	13.0	1.0	0.0	0.0	0.0	2.702500000000001	121.15890000000006	0.65	0
DELAVIRDINE_MESYLATE	32.0	60.0	456.194359756	428.3480000000001	456.57200000000006	0.0	170.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	6.0	3.0	10.0	4.0	6.0	7.0	3.0	9.0	6.0	3.0	0.0	0.0	0.0	2.7171000000000003	127.87740000000002	0.3636363636363637	0
DIHYDROTACHYSTEROL	29.0	75.0	398.35486609199995	352.30700000000013	398.6750000000001	0.0	164.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	3.0	5.0	5.0	1.0	1.0	1.0	1.0	0.0	7.0	7.0	7.720900000000008	125.66580000000008	0.7857142857142857	0
RIFAMPIN	59.0	117.0	822.4051232959997	764.4889999999997	822.9529999999995	0.0	322.0	4.0	4.0	1.0	2.0	2.0	1.0	1.0	15.0	6.0	16.0	6.0	4.0	5.0	6.0	16.0	15.0	6.0	5.0	9.0	9.0	4.3354200000000045	220.4791999999994	0.5348837209302325	0
BUDESONIDE	31.0	65.0	430.2355388079999	396.2690000000002	430.54100000000017	0.0	170.0	1.0	5.0	0.0	0.0	0.0	1.0	4.0	6.0	2.0	6.0	5.0	4.0	4.0	2.0	6.0	6.0	2.0	0.0	9.0	9.0	2.716800000000001	112.86660000000003	0.76	0
MORICIZINE_HYDROCHLORIDE	30.0	55.0	427.15657728	402.32600000000025	427.5260000000004	0.0	158.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	6.0	1.0	8.0	4.0	5.0	8.0	1.0	7.0	6.0	1.0	0.0	0.0	0.0	4.106600000000003	116.67370000000004	0.3636363636363637	0
FLUOXETINE	22.0	40.0	309.134048856	291.1869999999999	309.33099999999996	0.0	118.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	5.0	2.0	6.0	7.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	4.435000000000003	79.79870000000005	0.29411764705882354	1
CEFTIBUTEN_DIHYDRATE	27.0	41.0	410.035476168	396.32100000000014	410.43300000000016	0.0	142.0	2.0	2.0	2.0	0.0	1.0	1.0	1.0	8.0	4.0	12.0	3.0	6.0	7.0	5.0	10.0	8.0	4.0	0.0	2.0	2.0	-0.048199999999999854	97.49770000000004	0.26666666666666666	0
EPHEDRINE	12.0	27.0	165.1153641	150.11599999999996	165.236	0.0	66.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	1.0	3.0	3.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	1.3279	49.92350000000002	0.4	1
PROGLUMETACIN	60.0	118.0	843.3973914960001	785.9859999999996	844.45	0.0	322.0	1.0	1.0	2.0	3.0	4.0	1.0	1.0	11.0	1.0	14.0	5.0	21.0	26.0	1.0	13.0	11.0	1.0	0.0	1.0	1.0	6.164220000000006	231.61869999999925	0.4565217391304348	0
OLMESARTAN_MEDOXOMIL	33.0	59.0	446.20663869200007	420.30300000000017	446.51100000000014	0.0	170.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	7.0	3.0	9.0	4.0	8.0	8.0	3.0	9.0	7.0	3.0	0.0	0.0	0.0	3.6566000000000014	122.57780000000002	0.2916666666666667	0
CAPECITABINE	25.0	47.0	359.1492636439998	337.1780000000001	359.35400000000016	0.0	140.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	3.0	10.0	2.0	6.0	8.0	3.0	9.0	8.0	3.0	0.0	4.0	4.0	0.7602	84.54830000000003	0.6666666666666666	0
TROFOSFAMIDE	17.0	35.0	322.017147486	305.444	323.58800000000014	0.0	102.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	8.0	1.0	7.0	7.0	0.0	4.0	2.0	0.0	0.0	1.0	1.0	2.8352000000000013	73.48150000000005	1.0	0
METHYLTESTOSTERONE	22.0	52.0	302.2245802	272.218	302.45800000000014	0.0	122.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	2.0	4.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	6.0	6.0	4.269300000000004	87.33380000000004	0.85	0
METHYCLOTHIAZIDE	20.0	31.0	358.956803192	349.15600000000006	360.24400000000014	0.0	112.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	2.0	11.0	2.0	2.0	2.0	3.0	7.0	5.0	2.0	0.0	1.0	1.0	0.5983000000000003	75.90470000000002	0.3333333333333333	0
SULFAMETHIZOLE	17.0	27.0	270.02451756	260.259	270.339	0.0	90.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	6.0	2.0	8.0	2.0	3.0	3.0	3.0	6.0	6.0	2.0	0.0	0.0	0.0	1.2295199999999995	66.30890000000002	0.1111111111111111	0
NAFCILLIN_SODIUM	29.0	51.0	414.124942804	392.3070000000001	414.4830000000002	0.0	152.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	8.0	4.0	5.0	6.0	2.0	7.0	5.0	2.0	0.0	3.0	3.0	2.9401	110.96450000000006	0.3809523809523809	0
ACENOCOUMAROL	26.0	41.0	353.0899372	338.2100000000001	353.33000000000015	0.0	132.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	6.0	1.0	7.0	3.0	5.0	5.0	1.0	7.0	6.0	1.0	0.0	1.0	1.0	3.5178000000000016	94.38620000000002	0.15789473684210525	0
FLAVOXATE	29.0	54.0	391.17835828	366.26700000000017	391.46700000000016	0.0	150.0	1.0	1.0	0.0	2.0	3.0	1.0	1.0	5.0	0.0	5.0	4.0	5.0	6.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	4.411120000000004	113.23050000000002	0.3333333333333333	0
ARBIDOL	29.0	54.0	476.07692576	452.22400000000016	477.42400000000015	0.0	154.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	6.0	1.0	7.0	3.0	7.0	8.0	1.0	5.0	6.0	1.0	0.0	0.0	0.0	5.177000000000005	121.63430000000008	0.3181818181818182	0
DIAZEPAM	20.0	33.0	284.07164071600005	271.64199999999994	284.746	0.0	100.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	2.0	0.0	4.0	3.0	1.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	3.1538000000000017	81.81000000000003	0.125	1
